product_id,product_name,category,brand,price,cost,stock_quantity,weight_kg,rating,review_count,launch_date,is_bestseller,supplier_country
PROD_00881,Progressive actuating middleware,Clothing,Generic,178.17,126.48,602,1.21,4.4,4007,2024-09-11,True,USA
PROD_00882,Public-key 24/7 success,Electronics,BrandD,337.53,213.27,140,1.15,2.0,1712,2024-09-13,False,Japan
PROD_00883,Expanded encompassing website,Sports,BrandE,799.57,523.95,974,5.65,3.2,8,2023-02-22,False,Germany
PROD_00884,Ameliorated secondary instruction set,Beauty,BrandB,11.19,7.53,792,6.19,3.1,3394,2023-10-20,False,South Korea
PROD_00885,Organic uniform model,Sports,BrandE,478.37,335.02,284,1.6,2.8,2800,2024-03-26,False,Germany
PROD_00886,Managed multimedia hardware,Sports,Generic,59.95,46.84,631,4.72,3.8,2377,2023-10-15,False,Japan
PROD_00887,Digitized object-oriented migration,Electronics,BrandA,330.28,240.74,633,0.33,2.9,1331,2022-09-18,False,Germany
PROD_00888,Progressive intermediate process improvement,Automotive,BrandB,1360.24,1077.42,561,4.37,1.1,2947,2023-07-14,False,Germany
PROD_00889,Progressive even-keeled functionalities,Home & Garden,Generic,64.78,51.65,821,8.88,3.7,3830,2024-02-25,False,USA
PROD_00890,Fully-configurable uniform Graphic Interface,Beauty,BrandD,57.93,41.66,382,1.02,4.3,3242,2025-06-03,True,Japan
PROD_00891,Compatible zero tolerance policy,Home & Garden,BrandC,180.41,120.92,371,6.69,2.9,4773,2023-10-12,False,South Korea
PROD_00892,Upgradable 24hour extranet,Books,BrandB,22.97,15.42,620,5.41,2.9,3799,2024-12-19,False,China
PROD_00893,Public-key heuristic Internet solution,Clothing,BrandC,104.09,80.72,253,0.2,1.7,1215,2024-09-18,False,China
PROD_00894,Compatible composite instruction set,Home & Garden,BrandB,308.78,210.6,397,0.12,2.0,2981,2025-04-11,False,China
PROD_00895,Re-engineered 4thgeneration groupware,Automotive,BrandB,613.81,402.51,248,8.33,2.8,2439,2024-12-02,False,China
PROD_00896,Integrated intermediate help-desk,Electronics,BrandD,1260.86,922.28,492,0.75,1.7,3721,2025-06-14,False,Germany
PROD_00897,Customizable didactic alliance,Automotive,BrandB,148.47,117.67,801,0.61,3.2,648,2025-05-28,False,South Korea
PROD_00898,Mandatory high-level installation,Beauty,BrandE,61.03,46.88,669,1.96,1.9,1830,2023-01-02,False,China
PROD_00899,Re-contextualized bifurcated array,Home & Garden,BrandD,176.38,107.41,999,9.34,1.4,2019,2023-10-06,False,South Korea
PROD_00900,De-engineered intangible throughput,Home & Garden,BrandB,409.03,276.55,971,6.17,1.0,308,2023-03-31,False,USA
PROD_00901,Pre-emptive hybrid knowledge user,Books,BrandC,30.89,18.59,84,4.97,4.6,2396,2022-09-06,True,Japan
PROD_00902,Pre-emptive dynamic portal,Sports,BrandD,310.35,227.89,237,3.82,2.3,831,2024-08-08,False,China
PROD_00903,Enterprise-wide executive implementation,Clothing,BrandC,116.88,71.88,513,1.44,4.3,3954,2023-12-21,True,South Korea
PROD_00904,Operative logistical task-force,Automotive,BrandA,1378.59,1007.11,265,4.91,3.9,1096,2023-10-27,False,Germany
PROD_00905,Reverse-engineered local portal,Electronics,Generic,1643.89,1004.52,554,3.14,2.2,2319,2024-08-17,False,Japan
PROD_00906,Profit-focused cohesive knowledgebase,Sports,Generic,743.16,581.36,686,1.51,4.6,3967,2025-01-26,True,Japan
PROD_00907,Assimilated executive protocol,Books,BrandE,5.82,4.08,873,5.36,4.5,2639,2024-02-04,True,China
PROD_00908,Re-engineered object-oriented website,Home & Garden,BrandA,111.97,70.98,541,6.49,2.6,3555,2022-11-09,False,USA
PROD_00909,Right-sized contextually-based collaboration,Beauty,Generic,51.62,39.73,258,6.08,3.2,4390,2022-12-28,False,China
PROD_00910,Grass-roots user-facing protocol,Beauty,BrandA,112.06,67.3,402,8.53,2.6,1613,2023-12-08,False,China
PROD_00911,Managed intangible structure,Books,BrandB,37.06,24.7,203,3.89,3.6,1,2023-01-21,False,USA
PROD_00912,Robust 3rdgeneration knowledge user,Books,BrandD,35.98,27.84,853,0.58,1.1,4303,2023-10-26,False,South Korea
PROD_00913,Cross-platform 3rdgeneration methodology,Beauty,BrandA,130.81,90.62,403,8.3,2.8,1235,2024-12-12,False,Germany
PROD_00914,Horizontal leadingedge utilization,Home & Garden,BrandE,399.21,293.22,161,3.84,4.6,689,2023-09-03,True,South Korea
PROD_00915,Robust well-modulated projection,Automotive,BrandB,876.34,625.93,770,1.9,3.9,3810,2025-06-13,False,China
PROD_00916,Profound optimizing utilization,Electronics,Generic,1775.84,1148.01,807,2.95,1.7,369,2022-12-08,False,USA
PROD_00917,Expanded systemic synergy,Sports,BrandE,89.79,61.29,327,4.3,1.0,2690,2023-07-01,False,South Korea
PROD_00918,Enterprise-wide impactful alliance,Clothing,BrandC,204.69,150.5,986,0.18,3.5,2133,2023-03-19,False,South Korea
PROD_00919,Sharable radical Internet solution,Books,BrandC,21.84,16.78,163,5.98,4.5,1318,2022-08-30,True,Japan
PROD_00920,Synergistic zero tolerance process improvement,Beauty,BrandE,195.28,150.71,843,1.43,3.7,175,2022-08-23,False,USA
PROD_00921,Function-based holistic strategy,Sports,BrandD,781.97,511.1,420,5.87,2.3,1838,2022-07-29,False,Germany
PROD_00922,Persistent systemic instruction set,Clothing,BrandD,180.36,119.56,388,1.75,1.6,3278,2022-12-19,False,Germany
PROD_00923,Implemented bi-directional focus group,Beauty,BrandE,107.43,81.04,888,8.52,2.8,1400,2023-03-31,False,USA
PROD_00924,Proactive secondary open architecture,Electronics,Generic,524.78,361.01,113,3.66,2.6,3956,2023-10-16,False,South Korea
PROD_00925,Seamless analyzing moratorium,Sports,BrandE,756.14,526.57,105,8.83,3.2,3272,2023-08-02,False,China
PROD_00926,Stand-alone clear-thinking challenge,Beauty,BrandD,62.27,46.49,213,0.38,2.3,4304,2024-02-01,False,USA
PROD_00927,Future-proofed fault-tolerant functionalities,Automotive,Generic,1252.53,963.94,18,6.26,3.0,4745,2022-10-12,False,USA
PROD_00928,Extended demand-driven methodology,Electronics,Generic,302.41,185.01,826,3.26,4.8,4755,2023-03-09,True,South Korea
PROD_00929,Cross-group modular monitoring,Clothing,BrandE,78.19,56.96,493,1.83,4.2,149,2022-12-11,True,Japan
PROD_00930,Distributed directional open system,Clothing,BrandC,216.81,167.29,180,1.59,4.7,4131,2022-07-28,True,Japan
PROD_00931,Optional holistic throughput,Clothing,BrandD,143.64,114.17,32,1.44,2.6,1759,2024-12-24,False,Germany
PROD_00932,Multi-lateral bi-directional access,Sports,BrandE,791.87,482.62,133,2.17,2.6,4878,2023-02-27,False,Germany
PROD_00933,Function-based impactful matrices,Clothing,BrandC,141.88,97.87,991,1.04,1.4,624,2022-12-03,False,Japan
PROD_00934,Phased heuristic hierarchy,Automotive,BrandC,984.85,599.04,613,9.19,3.8,4498,2024-09-02,False,Japan
PROD_00935,Devolved optimal middleware,Beauty,BrandD,11.36,7.71,288,3.93,1.8,4043,2024-08-20,False,China
PROD_00936,Optional dynamic superstructure,Beauty,Generic,25.37,15.76,140,3.58,3.8,143,2024-03-23,False,Germany
PROD_00937,Fully-configurable content-based database,Home & Garden,BrandA,302.24,186.8,102,1.92,2.1,2808,2024-01-27,False,USA
PROD_00938,Universal contextually-based process improvement,Clothing,Generic,294.63,196.09,958,1.41,2.6,2332,2024-05-07,False,South Korea
PROD_00939,Extended eco-centric standardization,Automotive,BrandA,872.97,592.91,209,2.46,4.1,1340,2025-01-05,True,Germany
PROD_00940,Vision-oriented eco-centric knowledgebase,Sports,BrandC,707.65,550.12,269,7.25,2.1,3792,2025-04-23,False,Germany
PROD_00941,Visionary context-sensitive parallelism,Automotive,BrandE,1111.24,838.68,695,4.45,2.4,2710,2024-10-21,False,South Korea
PROD_00942,Compatible interactive moderator,Sports,BrandE,247.44,194.73,883,4.86,2.3,489,2024-02-16,False,Japan
PROD_00943,Digitized tertiary flexibility,Clothing,BrandC,112.26,67.43,258,1.14,2.0,3010,2024-08-20,False,Germany
PROD_00944,Organic actuating help-desk,Electronics,BrandE,996.7,767.25,29,3.59,3.0,379,2023-10-06,False,Germany
PROD_00945,Decentralized analyzing Internet solution,Clothing,BrandA,96.57,70.84,135,0.14,2.5,4468,2023-06-14,False,China
PROD_00946,Adaptive reciprocal migration,Clothing,BrandE,134.71,107.35,556,1.58,4.7,2955,2023-10-17,True,Germany
PROD_00947,Right-sized tangible forecast,Beauty,BrandD,188.72,128.62,923,3.06,3.5,3016,2023-07-06,False,Germany
PROD_00948,Extended value-added array,Home & Garden,Generic,251.56,195.71,518,8.02,2.8,1393,2022-12-10,False,USA
PROD_00949,Distributed systemic synergy,Automotive,BrandE,1173.27,934.37,192,6.05,3.7,4521,2023-08-06,False,China
PROD_00950,Monitored homogeneous firmware,Clothing,Generic,175.75,131.75,138,1.91,4.4,120,2024-01-10,True,China
PROD_00951,Digitized 4thgeneration budgetary management,Electronics,Generic,1783.44,1198.83,28,4.96,2.1,1284,2024-04-28,False,South Korea
PROD_00952,Organized asynchronous matrix,Clothing,BrandC,118.01,74.51,63,0.34,4.9,460,2023-07-09,True,South Korea
PROD_00953,Streamlined 3rdgeneration archive,Electronics,BrandD,1936.51,1345.96,14,2.19,2.9,2739,2023-06-06,False,USA
PROD_00954,Configurable static collaboration,Electronics,BrandC,1232.81,775.24,928,2.5,2.2,2641,2025-02-24,False,South Korea
PROD_00955,Monitored bottom-line approach,Books,BrandE,9.02,7.03,89,3.45,4.0,3359,2023-04-15,False,Germany
PROD_00956,Focused zero-defect toolset,Books,BrandE,37.72,23.0,722,4.84,2.2,3450,2024-01-06,False,China
PROD_00957,Centralized static groupware,Electronics,BrandC,1332.69,1015.93,732,1.33,4.4,734,2024-08-31,True,Japan
PROD_00958,Fully-configurable maximized firmware,Books,BrandC,35.76,25.08,994,8.06,3.9,1930,2024-10-10,False,USA
PROD_00959,Grass-roots secondary process improvement,Electronics,Generic,1813.84,1154.87,685,3.92,3.1,4146,2024-08-10,False,Japan
PROD_00960,Fundamental upward-trending firmware,Electronics,BrandD,907.82,578.15,934,1.59,3.1,4915,2023-11-27,False,China
PROD_00961,Persevering 5thgeneration neural-net,Home & Garden,BrandE,246.17,179.12,149,3.24,4.3,2042,2025-06-02,True,South Korea
PROD_00962,Profit-focused multi-state array,Home & Garden,BrandC,267.29,204.62,502,3.52,3.8,3742,2024-03-10,False,Japan
PROD_00963,Synergistic even-keeled toolset,Books,Generic,34.37,25.76,448,9.66,3.3,1257,2024-05-12,False,Germany
PROD_00964,Exclusive coherent service-desk,Clothing,BrandC,24.19,18.28,20,1.18,4.7,2615,2022-12-22,True,South Korea
PROD_00965,Progressive non-volatile hardware,Home & Garden,BrandA,380.45,304.07,643,8.38,4.2,3466,2023-09-30,True,Japan
PROD_00966,Down-sized optimal knowledgebase,Books,BrandD,43.39,30.45,870,7.84,3.0,3884,2024-10-04,False,USA
PROD_00967,Innovative didactic productivity,Books,BrandB,25.54,15.5,476,8.79,3.3,3222,2024-10-16,False,South Korea
PROD_00968,Integrated discrete algorithm,Electronics,BrandC,113.33,82.41,231,0.17,3.2,1253,2022-07-10,False,China
PROD_00969,Optional hybrid support,Clothing,Generic,21.29,15.57,614,1.69,4.4,2848,2022-07-14,True,China
PROD_00970,User-friendly needs-based artificial intelligence,Books,BrandC,49.35,39.47,464,2.82,4.4,723,2022-09-26,True,Germany
PROD_00971,Ergonomic heuristic array,Beauty,BrandC,72.69,57.5,232,8.7,4.0,263,2024-11-24,False,Japan
PROD_00972,Persevering neutral matrix,Clothing,BrandA,215.21,140.97,753,1.22,1.0,2059,2023-06-28,False,Japan
PROD_00973,Multi-channeled client-driven methodology,Books,BrandD,12.79,10.06,184,7.17,2.5,998,2023-04-05,False,South Korea
PROD_00974,Function-based content-based customer loyalty,Home & Garden,Generic,224.23,137.46,690,8.29,1.2,4694,2023-03-28,False,Germany
PROD_00975,Versatile high-level customer loyalty,Electronics,BrandC,1520.54,968.94,411,3.76,2.5,1213,2023-12-16,False,South Korea
PROD_00976,Multi-lateral cohesive moderator,Automotive,Generic,419.41,295.34,90,1.74,4.8,1276,2022-12-09,True,Germany
PROD_00977,Customer-focused attitude-oriented definition,Clothing,BrandC,102.21,78.78,58,0.95,2.0,3026,2023-12-30,False,Japan
PROD_00978,Virtual disintermediate process improvement,Books,BrandD,19.71,13.88,540,5.55,4.0,781,2025-05-30,False,USA
PROD_00979,Open-source intermediate policy,Books,BrandD,20.27,14.43,545,7.76,4.2,3424,2025-02-09,True,South Korea
PROD_00980,Advanced client-server matrix,Electronics,BrandD,61.02,41.88,164,3.3,1.7,2771,2025-07-01,False,Japan
PROD_00981,Profit-focused stable task-force,Electronics,BrandC,1484.0,1016.57,263,0.89,2.1,1023,2023-11-20,False,USA
PROD_00982,Versatile stable interface,Home & Garden,BrandA,456.39,342.23,225,2.34,1.6,529,2025-04-18,False,Germany
PROD_00983,Cross-group systematic success,Home & Garden,BrandC,117.58,78.16,441,4.38,4.6,3763,2022-12-23,True,South Korea
PROD_00984,Function-based intangible hub,Beauty,BrandA,126.46,78.92,969,7.37,1.6,1939,2023-09-22,False,USA
PROD_00985,Versatile client-server paradigm,Clothing,BrandA,221.35,147.17,908,1.82,3.4,452,2024-06-20,False,China
PROD_00986,Progressive even-keeled methodology,Electronics,BrandE,1564.61,1055.76,384,4.5,2.4,2430,2025-05-07,False,Japan
PROD_00987,Customer-focused systemic encryption,Beauty,BrandC,154.82,107.88,166,7.49,4.6,3373,2022-10-14,True,USA
PROD_00988,Customer-focused demand-driven info-mediaries,Books,BrandD,7.4,5.43,193,8.96,5.0,4392,2025-04-26,True,China
PROD_00989,Expanded human-resource protocol,Beauty,BrandA,44.65,35.23,269,1.77,1.2,3375,2023-03-22,False,Germany
PROD_00990,Organized stable paradigm,Clothing,BrandA,60.01,41.27,692,0.66,2.8,997,2025-03-14,False,Japan
PROD_00991,Operative optimizing Internet solution,Beauty,BrandC,41.56,28.97,439,9.65,2.2,2085,2023-01-11,False,USA
PROD_00992,Mandatory exuding utilization,Books,BrandD,38.14,23.79,124,3.28,1.6,311,2023-11-19,False,China
PROD_00993,Stand-alone bifurcated application,Automotive,Generic,97.64,74.95,119,2.79,3.1,3587,2023-09-19,False,China
PROD_00994,Digitized 3rdgeneration data-warehouse,Sports,BrandD,586.7,357.69,723,5.33,1.8,4149,2024-08-28,False,South Korea
PROD_00995,Cross-group even-keeled extranet,Electronics,BrandA,1945.45,1267.74,825,2.57,1.7,3878,2024-01-29,False,Germany
PROD_00996,Optional even-keeled contingency,Electronics,BrandC,1873.2,1303.83,575,0.11,1.0,2110,2024-03-22,False,Germany
PROD_00997,Streamlined asynchronous Graphical User Interface,Books,BrandC,28.87,21.61,761,3.39,1.7,1060,2024-05-11,False,China
PROD_00998,Fully-configurable empowering hardware,Home & Garden,BrandA,380.54,234.36,248,3.97,3.1,3953,2024-11-20,False,USA
PROD_00999,Integrated modular adapter,Clothing,BrandD,272.41,215.13,106,1.85,1.6,4327,2023-06-03,False,USA
PROD_01000,Virtual static throughput,Electronics,BrandA,57.51,34.58,350,3.24,2.3,4486,2023-07-29,False,USA
